label,timestamp,kind,url,status,bytes,note
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/resimler/0-433146404453-a87ff679a2f3e71d9181a67b7542122ca.jpg,404,0,failed
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/resimler/0-433146404453-c4ca4238a0b923820dcc509a6f75849b.jpg,404,0,failed
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/resimler/0-433146404453-c4ca4238a0b923820dcc509a6f75849ba.jpg,404,0,failed
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/resimler/0-433146404453-c81e728d9d4c2f636f067f89cc14862c.jpg,404,0,failed
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/resimler/0-433146404453-c81e728d9d4c2f636f067f89cc14862ca.jpg,404,0,failed
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/resimler/0-433146404453-c9f0f895fb98ab9159f51fd0297e236d.jpg,404,0,failed
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/resimler/0-433146404453-c9f0f895fb98ab9159f51fd0297e236da.jpg,404,0,failed
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/resimler/0-433146404453-d3d9446802a44259755d38e6d163e820.jpg,404,0,failed
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/resimler/0-433146404453-d3d9446802a44259755d38e6d163e820a.jpg,404,0,failed
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/resimler/0-433146404453-e4da3b7fbbce2345d7772b0674a318d5.jpg,404,0,failed
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/resimler/0-433146404453-e4da3b7fbbce2345d7772b0674a318d5a.jpg,404,0,failed
