timestamp,kind,original,replay,status,content_type,bytes,note
20250124062100,page,https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-761997625541-9bf31c7ff062936a96d3c8bd1f8f2ff3.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-761997625541-9bf31c7ff062936a96d3c8bd1f8f2ff3.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-761997625541-aab3238922bcc25a6f606eb525ffdc56.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-761997625541-aab3238922bcc25a6f606eb525ffdc56.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-761997625541-c20ad4d76fe97759aa27a0c99bff6710.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-761997625541-c20ad4d76fe97759aa27a0c99bff6710.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-761997625541-c51ce410c124a10e0db5e4b97fc2af39.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-761997625541-c51ce410c124a10e0db5e4b97fc2af39.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-761997625541-c74d97b01eae257e44aa9d5bade97baf.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-761997625541-c74d97b01eae257e44aa9d5bade97baf.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-1679091c5a880faf6fb5e6087eb1b2dc.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-1679091c5a880faf6fb5e6087eb1b2dc.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-45c48cce2e2d7fbdea1afc51c7c6ad26.PNG,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-45c48cce2e2d7fbdea1afc51c7c6ad26.PNG,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-8f14e45fceea167a5a36dedd4bea2543.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-8f14e45fceea167a5a36dedd4bea2543.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-a87ff679a2f3e71d9181a67b7542122c.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-a87ff679a2f3e71d9181a67b7542122c.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-c4ca4238a0b923820dcc509a6f75849b.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-c4ca4238a0b923820dcc509a6f75849b.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-c81e728d9d4c2f636f067f89cc14862c.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-c81e728d9d4c2f636f067f89cc14862c.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-c9f0f895fb98ab9159f51fd0297e236d.png,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-c9f0f895fb98ab9159f51fd0297e236d.png,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-d3d9446802a44259755d38e6d163e820.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-d3d9446802a44259755d38e6d163e820.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-e4da3b7fbbce2345d7772b0674a318d5.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-e4da3b7fbbce2345d7772b0674a318d5.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-eccbc87e4b5ce2fe28308fd9f2a7baf3.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-eccbc87e4b5ce2fe28308fd9f2a7baf3.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Detay/56/156/kayseri-aluminyum-dograma/resimler/0-992801538758-1679091c5a880faf6fb5e6087eb1b2dc.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Detay/56/156/kayseri-aluminyum-dograma/resimler/0-992801538758-1679091c5a880faf6fb5e6087eb1b2dc.jpg,404,text/html,0,failed
